ItemID,Bar,License,Item,Price,State
606,"CHICKEN BASKET",392762-0769,"Bud Light",267.45,Massachusetts
1608,"MOBY DICK SEAFOOD",953947-6565,"Yuengling Lager",315.66,"New Mexico"
1609,"MOBY DICK SEAFOOD",953947-6565,Nachos,35.66,"New Mexico"
1610,"MOBY DICK SEAFOOD",953947-6565,"Cheese Buger",435.66,"New Mexico"
1611,"MOBY DICK SEAFOOD",953947-6565,Budweiser,245.66,"New Mexico"
1612,"MOBY DICK SEAFOOD",953947-6565,Sprite,585.66,"New Mexico"
1613,"MOBY DICK SEAFOOD",953947-6565,Jameson,715.66,"New Mexico"
1614,"MOBY DICK SEAFOOD",953947-6565,"Mello Yello",625.66,"New Mexico"
1615,"MOBY DICK SEAFOOD",953947-6565,"Modelo Especial",205.66,"New Mexico"
1616,"MOBY DICK SEAFOOD",953947-6565,"Dos Equis",335.66,"New Mexico"
1617,"MOBY DICK SEAFOOD",953947-6565,"Natural Light",195.66,"New Mexico"
1618,"MOBY DICK SEAFOOD",953947-6565,"Blue Moon",325.66,"New Mexico"
685,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Stella Artois",135.76,Arkansas
686,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Bud Light",265.76,Arkansas
687,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Tater Tots",405.76,Arkansas
688,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Keystone Light",155.76,Arkansas
689,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Miller High Life",145.76,Arkansas
690,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,Rose,665.76,Arkansas
691,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Mello Yello",625.76,Arkansas
692,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,Guinness,395.76,Arkansas
693,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Farro Salad",85.76,Arkansas
694,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,"Mozzarella sticks",55.76,Arkansas
695,"CRISFIELD SEAFOOD RESTAURANT",195256-6840,Jameson,715.76,Arkansas
1757,"OLNEY ALE HOUSE",103007-8750,"Dos Equis",338.05,Oklahoma
1758,"OLNEY ALE HOUSE",103007-8750,"Farro Salad",88.05,Oklahoma
1759,"OLNEY ALE HOUSE",103007-8750,"Cheesecake eggrolls",458.05,Oklahoma
1760,"OLNEY ALE HOUSE",103007-8750,Tsingtao,298.05,Oklahoma
1761,"OLNEY ALE HOUSE",103007-8750,"Mil’s Best Ice",388.05,Oklahoma
1762,"OLNEY ALE HOUSE",103007-8750,"French Toast",488.05,Oklahoma
1763,"OLNEY ALE HOUSE",103007-8750,"Onion rings",28.05,Oklahoma
1817,"PETERS CARRY OUT",825935-7435,"Keystone Light",154.54,Delaware
1818,"PETERS CARRY OUT",825935-7435,"Corona Light",374.54,Delaware
1819,"PETERS CARRY OUT",825935-7435,"Blue Moon",324.54,Delaware
1820,"PETERS CARRY OUT",825935-7435,"Chicken Pot Pie",474.54,Delaware
1821,"PETERS CARRY OUT",825935-7435,Omelet,524.54,Delaware
1822,"PETERS CARRY OUT",825935-7435,"Fried Pickles",414.54,Delaware
1823,"PETERS CARRY OUT",825935-7435,"Diet Dr Pepper",604.54,Delaware
1824,"PETERS CARRY OUT",825935-7435,"Steel Reserve",354.54,Delaware
1825,"PETERS CARRY OUT",825935-7435,"Miller Lite",234.54,Delaware
1826,"PETERS CARRY OUT",825935-7435,"Extra Yanjing",284.54,Delaware
1827,"PETERS CARRY OUT",825935-7435,PEARLRIVER,304.54,Delaware
1828,"PETERS CARRY OUT",825935-7435,Fanta,614.54,Delaware
1488,"MAMA WOK",975515-0035,"Fried Pickles",413.26,"New Jersey"
1489,"MAMA WOK",975515-0035,"Chicken Buger",443.26,"New Jersey"
1490,"MAMA WOK",975515-0035,"7 Up",633.26,"New Jersey"
1491,"MAMA WOK",975515-0035,Bakers,723.26,"New Jersey"
1492,"MAMA WOK",975515-0035,"Pabst Blue Ribbon",113.26,"New Jersey"
1493,"MAMA WOK",975515-0035,"Corona Light",373.26,"New Jersey"
1494,"MAMA WOK",975515-0035,"Mil’s Best Ice",383.26,"New Jersey"
1495,"MAMA WOK",975515-0035,"Busch Light",183.26,"New Jersey"
1496,"MAMA WOK",975515-0035,"Mozzarella sticks",53.26,"New Jersey"
1497,"MAMA WOK",975515-0035,Tsingtao,293.26,"New Jersey"
1498,"MAMA WOK",975515-0035,Omelet,523.26,"New Jersey"
1499,"MAMA WOK",975515-0035,"Mello Yello",623.26,"New Jersey"
2571,"The Rivoli Bar",726147-6027,Bakers,790.29,Maine
2572,"The Rivoli Bar",726147-6027,"Coca Cola",620.29,Maine
2573,"The Rivoli Bar",726147-6027,Pancakes,560.29,Maine
2574,"The Rivoli Bar",726147-6027,"Diet Dr Pepper",670.29,Maine
2575,"The Rivoli Bar",726147-6027,"Farro Salad",150.29,Maine
2576,"The Rivoli Bar",726147-6027,"Strawberry Cheesecake",530.29,Maine
2577,"The Rivoli Bar",726147-6027,"Corona Light",440.29,Maine
2578,"The Rivoli Bar",726147-6027,"Miller Lite",300.29,Maine
2579,"The Rivoli Bar",726147-6027,Sprite,650.29,Maine
2580,"The Rivoli Bar",726147-6027,"Tater Tots",470.29,Maine
2581,"The Rivoli Bar",726147-6027,"Fish & Chip",490.29,Maine
2582,"The Rivoli Bar",726147-6027,"Extra Yanjing",350.29,Maine
2440,"The Bloomsbury Club Bar",032912-1156,"Blue Moon",389.61,Oklahoma
2441,"The Bloomsbury Club Bar",032912-1156,Budweiser,309.61,Oklahoma
2442,"The Bloomsbury Club Bar",032912-1156,"Iresh Breakfast",579.61,Oklahoma
2443,"The Bloomsbury Club Bar",032912-1156,"Mil’s Best Ice",449.61,Oklahoma
2444,"The Bloomsbury Club Bar",032912-1156,"Natural Ice",169.61,Oklahoma
2445,"The Bloomsbury Club Bar",032912-1156,"Pabst Blue Ribbon",179.61,Oklahoma
2446,"The Bloomsbury Club Bar",032912-1156,Tsingtao,359.61,Oklahoma
2447,"The Bloomsbury Club Bar",032912-1156,"Coca Cola",619.61,Oklahoma
2448,"The Bloomsbury Club Bar",032912-1156,"Chicken Pot Pie",539.61,Oklahoma
2449,"The Bloomsbury Club Bar",032912-1156,"Coors Light",319.61,Oklahoma
2450,"The Bloomsbury Club Bar",032912-1156,"7 Up",699.61,Oklahoma
2451,"The Bloomsbury Club Bar",032912-1156,"Corpse Reviver 212",769.61,Oklahoma
1841,"PINES OF ROME",012827-6557,"Bud Ice",124.54,Massachusetts
1842,"PINES OF ROME",012827-6557,"French fries",14.54,Massachusetts
1843,"PINES OF ROME",012827-6557,"Diet Pepsi",594.54,Massachusetts
1844,"PINES OF ROME",012827-6557,"Mountain Dew",574.54,Massachusetts
1845,"PINES OF ROME",012827-6557,"Bulleit 10YR",734.54,Massachusetts
1846,"PINES OF ROME",012827-6557,"Natural Light",194.54,Massachusetts
1847,"PINES OF ROME",012827-6557,"Stella Artois",134.54,Massachusetts
1848,"PINES OF ROME",012827-6557,"Artichoke dip",74.54,Massachusetts
1849,"PINES OF ROME",012827-6557,"Cheese Buger",434.54,Massachusetts
1850,"PINES OF ROME",012827-6557,Budweiser,244.54,Massachusetts
1851,"PINES OF ROME",012827-6557,"Fish & Chip",424.54,Massachusetts
1852,"PINES OF ROME",012827-6557,"Strawberry Cheesecake",464.54,Massachusetts
1853,"PINES OF ROME",012827-6557,"Onion rings",24.54,Massachusetts
348,"BETHESDA CRAB HOUSE",789601-4995,Snow,270.16,Colorado
349,"BETHESDA CRAB HOUSE",789601-4995,Fanta,610.16,Colorado
350,"BETHESDA CRAB HOUSE",789601-4995,"Corpse Reviver 212",700.16,Colorado
351,"BETHESDA CRAB HOUSE",789601-4995,Budweiser,240.16,Colorado
352,"BETHESDA CRAB HOUSE",789601-4995,"Keystone Light",150.16,Colorado
353,"BETHESDA CRAB HOUSE",789601-4995,Sprite,580.16,Colorado
354,"BETHESDA CRAB HOUSE",789601-4995,"Steel Reserve",350.16,Colorado
355,"BETHESDA CRAB HOUSE",789601-4995,"Mountain Dew",570.16,Colorado
356,"BETHESDA CRAB HOUSE",789601-4995,Tsingtao,290.16,Colorado
357,"BETHESDA CRAB HOUSE",789601-4995,"Corona Light",370.16,Colorado
358,"BETHESDA CRAB HOUSE",789601-4995,"Diet Dr Pepper",600.16,Colorado
359,"BETHESDA CRAB HOUSE",789601-4995,Prosscco,680.16,Colorado
2525,"THE GREENE TURTLE-Ab",806320-3064,Nachos,30.15,Alabama
2526,"THE GREENE TURTLE-Ab",806320-3064,"Diet Dr Pepper",600.15,Alabama
2527,"THE GREENE TURTLE-Ab",806320-3064,"Mozzarella sticks",50.15,Alabama
2528,"THE GREENE TURTLE-Ab",806320-3064,Omelet,520.15,Alabama
2529,"THE GREENE TURTLE-Ab",806320-3064,Icehouse,360.15,Alabama
2530,"THE GREENE TURTLE-Ab",806320-3064,"Extra Yanjing",280.15,Alabama
2531,"THE GREENE TURTLE-Ab",806320-3064,"French fries",10.15,Alabama
2532,"THE GREENE TURTLE-Ab",806320-3064,"Iresh Breakfast",510.15,Alabama
2533,"THE GREENE TURTLE-Ab",806320-3064,"Dos Equis",330.15,Alabama
2534,"THE GREENE TURTLE-Ab",806320-3064,Monster,640.15,Alabama
2535,"THE GREENE TURTLE-Ab",806320-3064,"Pabst Blue Ribbon",110.15,Alabama
2536,"THE GREENE TURTLE-Ab",806320-3064,"Onion rings",20.15,Alabama
1806,"PETER CHANG'S CHINA BISTRO",578989-6023,"Miller High Life",148.05,Wyoming
1807,"PETER CHANG'S CHINA BISTRO",578989-6023,Milestones,698.05,Wyoming
1808,"PETER CHANG'S CHINA BISTRO",578989-6023,"Yuengling Lager",318.05,Wyoming
1809,"PETER CHANG'S CHINA BISTRO",578989-6023,"Bud Light",268.05,Wyoming
1810,"PETER CHANG'S CHINA BISTRO",578989-6023,Jameson,718.05,Wyoming
1811,"PETER CHANG'S CHINA BISTRO",578989-6023,Red,658.05,Wyoming
1812,"PETER CHANG'S CHINA BISTRO",578989-6023,"Blue Moon",328.05,Wyoming
1813,"PETER CHANG'S CHINA BISTRO",578989-6023,"Natural Light",198.05,Wyoming
1814,"PETER CHANG'S CHINA BISTRO",578989-6023,Guinness,398.05,Wyoming
1815,"PETER CHANG'S CHINA BISTRO",578989-6023,Pancakes,498.05,Wyoming
1816,"PETER CHANG'S CHINA BISTRO",578989-6023,Nachos,38.05,Wyoming
1035,"HOT POT LEGEND",268449-3063,"Yuengling Lager",318.19,Illinois
1036,"HOT POT LEGEND",268449-3063,"Corpse Reviver 212",708.19,Illinois
1037,"HOT POT LEGEND",268449-3063,"Diet Pepsi",598.19,Illinois
1038,"HOT POT LEGEND",268449-3063,"Lamb Chops",548.19,Illinois
1039,"HOT POT LEGEND",268449-3063,"French fries",18.19,Illinois
1040,"HOT POT LEGEND",268449-3063,"Coors Light",258.19,Illinois
1041,"HOT POT LEGEND",268449-3063,"Chicken Buger",448.19,Illinois
1042,"HOT POT LEGEND",268449-3063,Red,658.19,Illinois
1043,"HOT POT LEGEND",268449-3063,Monster,648.19,Illinois
1044,"HOT POT LEGEND",268449-3063,Tsingtao,298.19,Illinois
1045,"HOT POT LEGEND",268449-3063,Nachos,38.19,Illinois
23,"AJI-NIPPON RESTAURANT",102739-1075,"Fried Pickles",415.03,Alabama
24,"AJI-NIPPON RESTAURANT",102739-1075,"Mello Yello",625.03,Alabama
25,"AJI-NIPPON RESTAURANT",102739-1075,Tsingtao,295.03,Alabama
26,"AJI-NIPPON RESTAURANT",102739-1075,Monster,645.03,Alabama
27,"AJI-NIPPON RESTAURANT",102739-1075,Fanta,615.03,Alabama
28,"AJI-NIPPON RESTAURANT",102739-1075,"Extra Yanjing",285.03,Alabama
29,"AJI-NIPPON RESTAURANT",102739-1075,"Mountain Dew",575.03,Alabama
30,"AJI-NIPPON RESTAURANT",102739-1075,"Natural Ice",105.03,Alabama
31,"AJI-NIPPON RESTAURANT",102739-1075,"Diet Dr Pepper",605.03,Alabama
32,"AJI-NIPPON RESTAURANT",102739-1075,"7 Up",635.03,Alabama
33,"AJI-NIPPON RESTAURANT",102739-1075,"Pabst Blue Ribbon",115.03,Alabama
1829,"PETER'S GRILL",567033-1627,"French Toast",484.54,Georgia
1830,"PETER'S GRILL",567033-1627,"Coors Light",254.54,Georgia
1831,"PETER'S GRILL",567033-1627,"Tater Tots",404.54,Georgia
1832,"PETER'S GRILL",567033-1627,Milestones,694.54,Georgia
1833,"PETER'S GRILL",567033-1627,White,674.54,Georgia
1834,"PETER'S GRILL",567033-1627,Tsingtao,294.54,Georgia
1835,"PETER'S GRILL",567033-1627,Sprite,584.54,Georgia
1836,"PETER'S GRILL",567033-1627,"Pabst Blue Ribbon",114.54,Georgia
1837,"PETER'S GRILL",567033-1627,"Dos Equis",334.54,Georgia
1838,"PETER'S GRILL",567033-1627,"Modelo Especial",204.54,Georgia
1839,"PETER'S GRILL",567033-1627,"Corona Extra",224.54,Georgia
1840,"PETER'S GRILL",567033-1627,"Yuengling Lager",314.54,Georgia
2836,"YEKTA KABOBI",018125-2537,"Iresh Breakfast",605.37,Louisiana
2837,"YEKTA KABOBI",018125-2537,"Strawberry Cheesecake",555.37,Louisiana
2838,"YEKTA KABOBI",018125-2537,"Chicken Buger",535.37,Louisiana
2839,"YEKTA KABOBI",018125-2537,Rose,755.37,Louisiana
2840,"YEKTA KABOBI",018125-2537,Omelet,615.37,Louisiana
2841,"YEKTA KABOBI",018125-2537,Nachos,125.37,Louisiana
2842,"YEKTA KABOBI",018125-2537,"Natural Light",285.37,Louisiana
2843,"YEKTA KABOBI",018125-2537,"Dos Equis",425.37,Louisiana
2844,"YEKTA KABOBI",018125-2537,"Pabst Blue Ribbon",205.37,Louisiana
2845,"YEKTA KABOBI",018125-2537,"Bulleit 10YR",825.37,Louisiana
2846,"YEKTA KABOBI",018125-2537,"Mil’s Best Ice",475.37,Louisiana
2162,"SIU'S ASIAN BISTRO",647562-0404,"Chicken Buger",456.2,Ohio
2163,"SIU'S ASIAN BISTRO",647562-0404,"Corona Light",386.2,Ohio
2164,"SIU'S ASIAN BISTRO",647562-0404,"Natural Ice",116.2,Ohio
2165,"SIU'S ASIAN BISTRO",647562-0404,Fanta,626.2,Ohio
2166,"SIU'S ASIAN BISTRO",647562-0404,"Tater Tots",416.2,Ohio
2167,"SIU'S ASIAN BISTRO",647562-0404,Heineken,176.2,Ohio
2168,"SIU'S ASIAN BISTRO",647562-0404,PEARLRIVER,316.2,Ohio
2169,"SIU'S ASIAN BISTRO",647562-0404,Pancakes,506.2,Ohio
2170,"SIU'S ASIAN BISTRO",647562-0404,White,686.2,Ohio
2171,"SIU'S ASIAN BISTRO",647562-0404,Wings,56.2,Ohio
2172,"SIU'S ASIAN BISTRO",647562-0404,"Keystone Light",166.2,Ohio
1176,"Kings Stores",905752-1115,"Iresh Breakfast",510.17,Vermont
1177,"Kings Stores",905752-1115,Nachos,30.17,Vermont
1178,"Kings Stores",905752-1115,Red,650.17,Vermont
1179,"Kings Stores",905752-1115,"Miller High Life",140.17,Vermont
1180,"Kings Stores",905752-1115,"Diet Dr Pepper",600.17,Vermont
1181,"Kings Stores",905752-1115,Jameson,710.17,Vermont
1182,"Kings Stores",905752-1115,Pepsi-Cola,560.17,Vermont
1183,"Kings Stores",905752-1115,Tsingtao,290.17,Vermont
1184,"Kings Stores",905752-1115,Prosscco,680.17,Vermont
1185,"Kings Stores",905752-1115,"Miller Lite",230.17,Vermont
1186,"Kings Stores",905752-1115,"Corona Light",370.17,Vermont
839,"EL PATIO",266006-4748,Jameson,713.69,Louisiana
840,"EL PATIO",266006-4748,Budweiser,243.69,Louisiana
841,"EL PATIO",266006-4748,Red,653.69,Louisiana
842,"EL PATIO",266006-4748,"Busch Light",183.69,Louisiana
843,"EL PATIO",266006-4748,"Purple Rain",743.69,Louisiana
844,"EL PATIO",266006-4748,PEARLRIVER,303.69,Louisiana
845,"EL PATIO",266006-4748,"Mil’s Best Ice",383.69,Louisiana
846,"EL PATIO",266006-4748,"Steel Reserve",353.69,Louisiana
847,"EL PATIO",266006-4748,"Bud Ice",123.69,Louisiana
848,"EL PATIO",266006-4748,"Corona Light",373.69,Louisiana
849,"EL PATIO",266006-4748,Guinness,393.69,Louisiana
850,"EL PATIO",266006-4748,Nachos,33.69,Louisiana
1597,"MIX BAR & GRILL",167553-1543,Heineken,165.66,Georgia
1598,"MIX BAR & GRILL",167553-1543,Bakers,725.66,Georgia
1599,"MIX BAR & GRILL",167553-1543,"Coors Light",255.66,Georgia
1600,"MIX BAR & GRILL",167553-1543,Tsingtao,295.66,Georgia
1601,"MIX BAR & GRILL",167553-1543,"Coca Cola",555.66,Georgia
1602,"MIX BAR & GRILL",167553-1543,PEARLRIVER,305.66,Georgia
1603,"MIX BAR & GRILL",167553-1543,"7 Up",635.66,Georgia
1604,"MIX BAR & GRILL",167553-1543,Red,655.66,Georgia
1605,"MIX BAR & GRILL",167553-1543,"Michelob Ultra",215.66,Georgia
1606,"MIX BAR & GRILL",167553-1543,"Mountain Dew",575.66,Georgia
1607,"MIX BAR & GRILL",167553-1543,"Farro Salad",85.66,Georgia
372,"Blind Spot",065747-2833,"Bud Light",260.16,"New Mexico"
373,"Blind Spot",065747-2833,Guinness,390.16,"New Mexico"
374,"Blind Spot",065747-2833,Wings,40.16,"New Mexico"
375,"Blind Spot",065747-2833,"Artichoke dip",70.16,"New Mexico"
376,"Blind Spot",065747-2833,"Michelob Ultra",210.16,"New Mexico"
377,"Blind Spot",065747-2833,"Cheese Buger",430.16,"New Mexico"
378,"Blind Spot",065747-2833,Milestones,690.16,"New Mexico"
379,"Blind Spot",065747-2833,"Bud Ice",120.16,"New Mexico"
380,"Blind Spot",065747-2833,Icehouse,360.16,"New Mexico"
381,"Blind Spot",065747-2833,"Lamb Chops",540.16,"New Mexico"
382,"Blind Spot",065747-2833,"Stella Artois",130.16,"New Mexico"
383,"Blind Spot",065747-2833,Pepsi-Cola,560.16,"New Mexico"
884,"EVA LOUNGE",243206-3382,"Onion rings",23.91,Minnesota
885,"EVA LOUNGE",243206-3382,"Blue Moon",323.91,Minnesota
886,"EVA LOUNGE",243206-3382,"Cheese Buger",433.91,Minnesota
887,"EVA LOUNGE",243206-3382,"Miller High Life",143.91,Minnesota
888,"EVA LOUNGE",243206-3382,Heineken,163.91,Minnesota
889,"EVA LOUNGE",243206-3382,Sprite,583.91,Minnesota
890,"EVA LOUNGE",243206-3382,"Corona Extra",223.91,Minnesota
891,"EVA LOUNGE",243206-3382,"Diet Dr Pepper",603.91,Minnesota
892,"EVA LOUNGE",243206-3382,Icehouse,363.91,Minnesota
893,"EVA LOUNGE",243206-3382,"Artichoke dip",73.91,Minnesota
894,"EVA LOUNGE",243206-3382,"Fried Pickles",413.91,Minnesota
324,"Belowzero Ice Bar",679007-3636,"Corona Light",373.56,Texas
325,"Belowzero Ice Bar",679007-3636,"Extra Yanjing",283.56,Texas
326,"Belowzero Ice Bar",679007-3636,Bakers,723.56,Texas
327,"Belowzero Ice Bar",679007-3636,"Michelob Ultra",213.56,Texas
328,"Belowzero Ice Bar",679007-3636,PEARLRIVER,303.56,Texas
329,"Belowzero Ice Bar",679007-3636,Red,653.56,Texas
330,"Belowzero Ice Bar",679007-3636,Nachos,33.56,Texas
331,"Belowzero Ice Bar",679007-3636,Jameson,713.56,Texas
332,"Belowzero Ice Bar",679007-3636,"Yuengling Lager",313.56,Texas
333,"Belowzero Ice Bar",679007-3636,Pancakes,493.56,Texas
334,"Belowzero Ice Bar",679007-3636,"Mil’s Best Ice",383.56,Texas
335,"Belowzero Ice Bar",679007-3636,Wings,43.56,Texas
573,"CHEESESTEAK MIKE'S",214195-2529,"Blue Moon",326.02,California
574,"CHEESESTEAK MIKE'S",214195-2529,"Natural Light",196.02,California
575,"CHEESESTEAK MIKE'S",214195-2529,"Michelob Ultra",216.02,California
576,"CHEESESTEAK MIKE'S",214195-2529,Heineken,166.02,California
577,"CHEESESTEAK MIKE'S",214195-2529,Red,656.02,California
578,"CHEESESTEAK MIKE'S",214195-2529,Fanta,616.02,California
579,"CHEESESTEAK MIKE'S",214195-2529,"Purple Rain",746.02,California
580,"CHEESESTEAK MIKE'S",214195-2529,"Corpse Reviver 212",706.02,California
581,"CHEESESTEAK MIKE'S",214195-2529,"Mello Yello",626.02,California
582,"CHEESESTEAK MIKE'S",214195-2529,"Bud Ice",126.02,California
583,"CHEESESTEAK MIKE'S",214195-2529,"Bud Light",266.02,California
1937,"RED BOWL",707445-3676,Snow,315.32,Texas
1938,"RED BOWL",707445-3676,"Iresh Breakfast",555.32,Texas
1939,"RED BOWL",707445-3676,"Cheesecake eggrolls",495.32,Texas
1940,"RED BOWL",707445-3676,Nachos,75.32,Texas
1941,"RED BOWL",707445-3676,"Bud Ice",165.32,Texas
1942,"RED BOWL",707445-3676,Milestones,735.32,Texas
1943,"RED BOWL",707445-3676,Omelet,565.32,Texas
1944,"RED BOWL",707445-3676,"Corona Extra",265.32,Texas
1945,"RED BOWL",707445-3676,"Miller Lite",275.32,Texas
1946,"RED BOWL",707445-3676,"French fries",55.32,Texas
1947,"RED BOWL",707445-3676,Wings,85.32,Texas
1948,"RED BOWL",707445-3676,"Corona Light",415.32,Texas
108,"ATTMAN'S BAR & GRILL",548813-2340,"Lamb Chops",548.45,Ohio
109,"ATTMAN'S BAR & GRILL",548813-2340,Sprite,588.45,Ohio
110,"ATTMAN'S BAR & GRILL",548813-2340,"Corona Extra",228.45,Ohio
111,"ATTMAN'S BAR & GRILL",548813-2340,"Cheese Buger",438.45,Ohio
112,"ATTMAN'S BAR & GRILL",548813-2340,Red,658.45,Ohio
113,"ATTMAN'S BAR & GRILL",548813-2340,"French Toast",488.45,Ohio
114,"ATTMAN'S BAR & GRILL",548813-2340,Guinness,398.45,Ohio
115,"ATTMAN'S BAR & GRILL",548813-2340,Monster,648.45,Ohio
116,"ATTMAN'S BAR & GRILL",548813-2340,"Fried Pickles",418.45,Ohio
117,"ATTMAN'S BAR & GRILL",548813-2340,"Mozzarella sticks",58.45,Ohio
118,"ATTMAN'S BAR & GRILL",548813-2340,"Yuengling Lager",318.45,Ohio
119,"ATTMAN'S BAR & GRILL",548813-2340,PEARLRIVER,308.45,Ohio
2720,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Tater Tots",465.2,Michigan
2721,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Pepsi-Cola,625.2,Michigan
2722,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"French fries",75.2,Michigan
2723,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Milestones,755.2,Michigan
2724,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Michelob Ultra",275.2,Michigan
2725,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Steel Reserve",415.2,Michigan
2726,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Natural Ice",165.2,Michigan
2727,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Busch Light",245.2,Michigan
2728,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Omelet,585.2,Michigan
2729,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,White,735.2,Michigan
2730,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Heineken,225.2,Michigan
2731,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Coors Banquet",405.2,Michigan
1796,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"French fries",18.05,Alaska
1797,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Natural Ice",108.05,Alaska
1798,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,Heineken,168.05,Alaska
1799,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Purple Rain",748.05,Alaska
1800,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Coors Light",258.05,Alaska
1801,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Coors Banquet",348.05,Alaska
1802,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Diet Dr Pepper",608.05,Alaska
1803,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"7 Up",638.05,Alaska
1804,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Extra Yanjing",288.05,Alaska
1805,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,Wings,48.05,Alaska
2605,"The Wigmore",785196-5934,Snow,340.29,Virginia
2606,"The Wigmore",785196-5934,"Onion rings",90.29,Virginia
2607,"The Wigmore",785196-5934,Budweiser,310.29,Virginia
2608,"The Wigmore",785196-5934,"Cheesecake eggrolls",520.29,Virginia
2609,"The Wigmore",785196-5934,Red,720.29,Virginia
2610,"The Wigmore",785196-5934,Steak,570.29,Virginia
2611,"The Wigmore",785196-5934,"Chicken Pot Pie",540.29,Virginia
2612,"The Wigmore",785196-5934,"Fried Pickles",480.29,Virginia
2613,"The Wigmore",785196-5934,"Coors Light",320.29,Virginia
2614,"The Wigmore",785196-5934,"7 Up",700.29,Virginia
2615,"The Wigmore",785196-5934,"Bud Ice",190.29,Virginia
74,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"Bud Ice",124.93,Maine
75,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"Tater Tots",404.93,Maine
76,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"Mello Yello",624.93,Maine
77,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"Natural Light",194.93,Maine
78,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"Corona Extra",224.93,Maine
79,"ARMAND'S PIZZERIA & GRILLE",506492-2536,Monster,644.93,Maine
80,"ARMAND'S PIZZERIA & GRILLE",506492-2536,Prosscco,684.93,Maine
81,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"French Toast",484.93,Maine
82,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"Mountain Dew",574.93,Maine
83,"ARMAND'S PIZZERIA & GRILLE",506492-2536,"Chicken Buger",444.93,Maine
84,"ARMAND'S PIZZERIA & GRILLE",506492-2536,Red,654.93,Maine
2250,"TAIPEI CAFE",083408-0624,"Farro Salad",104.85,Kentucky
2251,"TAIPEI CAFE",083408-0624,"Natural Ice",124.85,Kentucky
2252,"TAIPEI CAFE",083408-0624,Icehouse,384.85,Kentucky
2253,"TAIPEI CAFE",083408-0624,"Bulleit 10YR",754.85,Kentucky
2254,"TAIPEI CAFE",083408-0624,"Artichoke dip",94.85,Kentucky
2255,"TAIPEI CAFE",083408-0624,Omelet,544.85,Kentucky
2256,"TAIPEI CAFE",083408-0624,"French fries",34.85,Kentucky
2257,"TAIPEI CAFE",083408-0624,Fanta,634.85,Kentucky
2258,"TAIPEI CAFE",083408-0624,"Modelo Especial",224.85,Kentucky
2259,"TAIPEI CAFE",083408-0624,"Pabst Blue Ribbon",134.85,Kentucky
2260,"TAIPEI CAFE",083408-0624,Bakers,744.85,Kentucky
2261,"TAIPEI CAFE",083408-0624,Milestones,714.85,Kentucky
2356,"THAI TASTE",393201-0154,Budweiser,310.03,Utah
2357,"THAI TASTE",393201-0154,Milestones,760.03,Utah
2358,"THAI TASTE",393201-0154,"Diet Dr Pepper",670.03,Utah
2359,"THAI TASTE",393201-0154,"Bulleit 10YR",800.03,Utah
2360,"THAI TASTE",393201-0154,"Corona Light",440.03,Utah
2361,"THAI TASTE",393201-0154,Omelet,590.03,Utah
2362,"THAI TASTE",393201-0154,"Blue Moon",390.03,Utah
2363,"THAI TASTE",393201-0154,Pancakes,560.03,Utah
