ItemID,Bar,License,Item,Price
2177,"SOL AZTECA RESTAURANT",844222-4211,Budweiser,256.2
2178,"SOL AZTECA RESTAURANT",844222-4211,"Miller Lite",246.2
2179,"SOL AZTECA RESTAURANT",844222-4211,"French fries",26.2
2180,"SOL AZTECA RESTAURANT",844222-4211,Tsingtao,306.2
2181,"SOL AZTECA RESTAURANT",844222-4211,"Farro Salad",96.2
2182,"SOL AZTECA RESTAURANT",844222-4211,"Natural Light",206.2
2183,"SOUTHLAWN RESTAURANT",558375-0236,Busch,186.2
2184,"SOUTHLAWN RESTAURANT",558375-0236,"Coors Banquet",356.2
2185,"SOUTHLAWN RESTAURANT",558375-0236,Guinness,406.2
2186,"SOUTHLAWN RESTAURANT",558375-0236,"Stella Artois",146.2
2187,"SOUTHLAWN RESTAURANT",558375-0236,Red,666.2
2188,"SOUTHLAWN RESTAURANT",558375-0236,"Pabst Blue Ribbon",126.2
2189,"SOUTHLAWN RESTAURANT",558375-0236,"Modelo Especial",216.2
2190,"SOUTHLAWN RESTAURANT",558375-0236,"Mountain Dew",586.2
2191,"SOUTHLAWN RESTAURANT",558375-0236,"Fried Pickles",426.2
2192,"SOUTHLAWN RESTAURANT",558375-0236,Steak,516.2
2193,"SOUTHLAWN RESTAURANT",558375-0236,Snow,286.2
2194,"SPRING BEER HOUSE",556027-9498,"Iresh Breakfast",526.2
2195,"SPRING BEER HOUSE",556027-9498,"Onion rings",36.2
2196,"SPRING BEER HOUSE",556027-9498,"Artichoke dip",86.2
2197,"SPRING BEER HOUSE",556027-9498,Bakers,736.2
2198,"SPRING BEER HOUSE",556027-9498,"Cheese Buger",446.2
2199,"SPRING BEER HOUSE",556027-9498,Prosscco,696.2
2200,"SPRING BEER HOUSE",556027-9498,"Dos Equis",346.2
2201,"SPRING BEER HOUSE",556027-9498,Jameson,726.2
2202,"SPRING BEER HOUSE",556027-9498,"Steel Reserve",366.2
2203,"SPRING BEER HOUSE",556027-9498,"Strawberry Cheesecake",476.2
2204,"SPRING BEER HOUSE",556027-9498,"Coors Light",266.2
2205,"St. George's Tavern",922270-1568,"7 Up",646.2
2206,"St. George's Tavern",922270-1568,"Diet Pepsi",606.2
2207,"St. George's Tavern",922270-1568,"Blue Moon",336.2
2208,"St. George's Tavern",922270-1568,Rose,676.2
2209,"St. George's Tavern",922270-1568,Omelet,536.2
2210,"St. George's Tavern",922270-1568,"Lamb Chops",556.2
2211,"St. George's Tavern",922270-1568,"Mozzarella sticks",66.2
2212,"St. George's Tavern",922270-1568,Sprite,596.2
2213,"St. George's Tavern",922270-1568,"Corona Extra",236.2
2214,"St. George's Tavern",922270-1568,Nachos,46.2
2215,"St. James Tavern",454665-2704,"Bud Ice",144.85
2216,"St. James Tavern",454665-2704,Wings,64.85
2217,"St. James Tavern",454665-2704,"Diet Pepsi",614.85
2218,"St. James Tavern",454665-2704,"7 Up",654.85
2219,"St. James Tavern",454665-2704,"Mozzarella sticks",74.85
2220,"St. James Tavern",454665-2704,Budweiser,264.85
2221,"St. James Tavern",454665-2704,Nachos,54.85
2222,"St. James Tavern",454665-2704,Sprite,604.85
2223,"St. James Tavern",454665-2704,"Iresh Breakfast",534.85
2224,"St. James Tavern",454665-2704,"Extra Yanjing",304.85
2225,"St. James Tavern",454665-2704,Heineken,184.85
2226,"STAINED GLASS PUB",033215-5373,"Chicken Pot Pie",494.85
2227,"STAINED GLASS PUB",033215-5373,"Michelob Ultra",234.85
2228,"STAINED GLASS PUB",033215-5373,Jameson,734.85
2229,"STAINED GLASS PUB",033215-5373,"Coors Banquet",364.85
2230,"STAINED GLASS PUB",033215-5373,Prosscco,704.85
2231,"STAINED GLASS PUB",033215-5373,Steak,524.85
2232,"STAINED GLASS PUB",033215-5373,"Tater Tots",424.85
2233,"STAINED GLASS PUB",033215-5373,"Lamb Chops",564.85
2234,"STAINED GLASS PUB",033215-5373,"Stella Artois",154.85
2235,"STAINED GLASS PUB",033215-5373,"Fish & Chip",444.85
2236,"STAINED GLASS PUB",033215-5373,"Pastrami Hash",554.85
2237,"STAINED GLASS PUB",033215-5373,"Keystone Light",174.85
2238,"TACO BAR",417478-9703,"Cheese Buger",454.85
2239,"TACO BAR",417478-9703,PEARLRIVER,324.85
2240,"TACO BAR",417478-9703,"Dos Equis",354.85
2241,"TACO BAR",417478-9703,Rose,684.85
2242,"TACO BAR",417478-9703,"Onion rings",44.85
2243,"TACO BAR",417478-9703,"French Toast",504.85
2244,"TACO BAR",417478-9703,"Coors Light",274.85
2245,"TACO BAR",417478-9703,"Miller Lite",254.85
2246,"TACO BAR",417478-9703,Tsingtao,314.85
2247,"TACO BAR",417478-9703,"Corona Extra",244.85
2248,"TACO BAR",417478-9703,"Yuengling Lager",334.85
2249,"TACO BAR",417478-9703,"Strawberry Cheesecake",484.85
2250,"TAIPEI CAFE",083408-0624,"Farro Salad",104.85
2251,"TAIPEI CAFE",083408-0624,"Natural Ice",124.85
2252,"TAIPEI CAFE",083408-0624,Icehouse,384.85
2253,"TAIPEI CAFE",083408-0624,"Bulleit 10YR",754.85
2254,"TAIPEI CAFE",083408-0624,"Artichoke dip",94.85
2255,"TAIPEI CAFE",083408-0624,Omelet,544.85
2256,"TAIPEI CAFE",083408-0624,"French fries",34.85
2257,"TAIPEI CAFE",083408-0624,Fanta,634.85
2258,"TAIPEI CAFE",083408-0624,"Modelo Especial",224.85
2259,"TAIPEI CAFE",083408-0624,"Pabst Blue Ribbon",134.85
2260,"TAIPEI CAFE",083408-0624,Bakers,744.85
2261,"TAIPEI CAFE",083408-0624,Milestones,714.85
2262,"TAIPEI TOKYO",147454-4051,"Miller High Life",164.85
2263,"TAIPEI TOKYO",147454-4051,"Mil’s Best Ice",404.85
2264,"TAIPEI TOKYO",147454-4051,"Corpse Reviver 212",724.85
2265,"TAIPEI TOKYO",147454-4051,"Diet Dr Pepper",624.85
2266,"TAIPEI TOKYO",147454-4051,"Steel Reserve",374.85
2267,"TAIPEI TOKYO",147454-4051,"Coca Cola",574.85
2268,"TAIPEI TOKYO",147454-4051,Red,674.85
2269,"TAIPEI TOKYO",147454-4051,Pepsi-Cola,584.85
2270,"TAIPEI TOKYO",147454-4051,Snow,294.85
2271,"TAIPEI TOKYO",147454-4051,Quesadillas,84.85
2272,"TAIPEI TOKYO",147454-4051,"Cheesecake eggrolls",474.85
2273,"TAIPEI TOKYO",147454-4051,Busch,194.85
2274,"TAKOMA PARK PUB",562552-4672,Pepsi-Cola,654.53
2275,"TAKOMA PARK PUB",562552-4672,"Coca Cola",644.53
2276,"TAKOMA PARK PUB",562552-4672,"Chicken Pot Pie",564.53
2277,"TAKOMA PARK PUB",562552-4672,"Mil’s Best Ice",474.53
2278,"TAKOMA PARK PUB",562552-4672,Nachos,124.53
2279,"TAKOMA PARK PUB",562552-4672,"Bud Light",354.53
2280,"TAKOMA PARK PUB",562552-4672,"Bud Ice",214.53
2281,"TAKOMA PARK PUB",562552-4672,"Tater Tots",494.53
2282,"TAKOMA PARK PUB",562552-4672,"Extra Yanjing",374.53
2283,"TAKOMA PARK PUB",562552-4672,"Keystone Light",244.53
2284,"TAKOMA PARK PUB",562552-4672,"French Toast",574.53
2285,"TAKOMA PARK PUB",562552-4672,"Mozzarella sticks",144.53
2286,"TARA THAI",514464-4324,"Pabst Blue Ribbon",204.53
2287,"TARA THAI",514464-4324,"Bulleit 10YR",824.53
2288,"TARA THAI",514464-4324,Omelet,614.53
2289,"TARA THAI",514464-4324,Guinness,484.53
2290,"TARA THAI",514464-4324,Heineken,254.53
2291,"TARA THAI",514464-4324,White,764.53
2292,"TARA THAI",514464-4324,"Mountain Dew",664.53
2293,"TARA THAI",514464-4324,Quesadillas,154.53
2294,"TARA THAI",514464-4324,"Blue Moon",414.53
2295,"TARA THAI",514464-4324,Fanta,704.53
2296,"TARA THAI",514464-4324,PEARLRIVER,394.53
2297,"TARA THAI",514464-4324,Icehouse,454.53
2298,"TARA THAI",514464-4324,"Coors Light",344.53
2299,"TARA THAI RESTAURANT",033029-0636,"Steel Reserve",444.53
2300,"TARA THAI RESTAURANT",033029-0636,"Mello Yello",714.53
2301,"TARA THAI RESTAURANT",033029-0636,"Stella Artois",224.53
2302,"TARA THAI RESTAURANT",033029-0636,"Coors Banquet",434.53
2303,"TARA THAI RESTAURANT",033029-0636,Red,744.53
2304,"TARA THAI RESTAURANT",033029-0636,"Miller High Life",234.53
2305,"TARA THAI RESTAURANT",033029-0636,Milestones,784.53
2306,"TARA THAI RESTAURANT",033029-0636,Budweiser,334.53
2307,"TARA THAI RESTAURANT",033029-0636,"Lamb Chops",634.53
2308,"TARA THAI RESTAURANT",033029-0636,Monster,734.53
2309,"TARA THAI RESTAURANT",033029-0636,"Fried Pickles",504.53
2310,"TASTE OF EUROPE",383254-4286,"Purple Rain",834.53
2311,"TASTE OF EUROPE",383254-4286,Tsingtao,384.53
2312,"TASTE OF EUROPE",383254-4286,Snow,364.53
2313,"TASTE OF EUROPE",383254-4286,"Dos Equis",424.53
2314,"TASTE OF EUROPE",383254-4286,"Miller Lite",324.53
2315,"TASTE OF EUROPE",383254-4286,"Cheesecake eggrolls",544.53
2316,"TASTE OF EUROPE",383254-4286,"Fish & Chip",514.53
2317,"TASTE OF EUROPE",383254-4286,"Artichoke dip",164.53
2318,"TASTE OF EUROPE",383254-4286,"Natural Ice",194.53
2319,"TASTE OF EUROPE",383254-4286,Jameson,804.53
2320,"TASTE OF EUROPE",383254-4286,"Corona Extra",314.53
2321,"TASTE OF EUROPE",383254-4286,"Natural Light",284.53
2322,"Tavern U Okolitsy",302168-0412,"Modelo Especial",294.53
2323,"Tavern U Okolitsy",302168-0412,Wings,134.53
2324,"Tavern U Okolitsy",302168-0412,"7 Up",724.53
2325,"Tavern U Okolitsy",302168-0412,"Corona Light",464.53
2326,"Tavern U Okolitsy",302168-0412,"Corpse Reviver 212",794.53
2327,"Tavern U Okolitsy",302168-0412,Steak,594.53
2328,"Tavern U Okolitsy",302168-0412,"Iresh Breakfast",604.53
2329,"Tavern U Okolitsy",302168-0412,Busch,264.53
2330,"Tavern U Okolitsy",302168-0412,"Chicken Buger",534.53
2331,"Tavern U Okolitsy",302168-0412,"Busch Light",274.53
2332,"Tavern U Okolitsy",302168-0412,"Diet Pepsi",684.53
2333,"Tavern U Okolitsy",302168-0412,"Cheese Buger",524.53
2334,"TEX'S PLACE",137395-0748,Guinness,460.03
2335,"TEX'S PLACE",137395-0748,Icehouse,430.03
2336,"TEX'S PLACE",137395-0748,Sprite,650.03
2337,"TEX'S PLACE",137395-0748,"Onion rings",90.03
2338,"TEX'S PLACE",137395-0748,"7 Up",700.03
2339,"TEX'S PLACE",137395-0748,Nachos,100.03
2340,"TEX'S PLACE",137395-0748,Snow,340.03
2341,"TEX'S PLACE",137395-0748,"Chicken Buger",510.03
2342,"TEX'S PLACE",137395-0748,"Natural Light",260.03
2343,"TEX'S PLACE",137395-0748,Pepsi-Cola,630.03
2344,"TEX'S PLACE",137395-0748,"Miller Lite",300.03
2345,"TEX'S PLACE",137395-0748,"Mello Yello",690.03
2346,"THAI AT SILVER SPRING",887258-6824,"Mountain Dew",640.03
2347,"THAI AT SILVER SPRING",887258-6824,White,740.03
2348,"THAI AT SILVER SPRING",887258-6824,"Farro Salad",150.03
2349,"THAI AT SILVER SPRING",887258-6824,Prosscco,750.03
2350,"THAI AT SILVER SPRING",887258-6824,"Bud Ice",190.03
2351,"THAI AT SILVER SPRING",887258-6824,"Stella Artois",200.03
2352,"THAI AT SILVER SPRING",887258-6824,"Keystone Light",220.03
2353,"THAI AT SILVER SPRING",887258-6824,"Purple Rain",810.03
2354,"THAI AT SILVER SPRING",887258-6824,"Coors Light",320.03
2355,"THAI AT SILVER SPRING",887258-6824,Tsingtao,360.03
2356,"THAI TASTE",393201-0154,Budweiser,310.03
2357,"THAI TASTE",393201-0154,Milestones,760.03
2358,"THAI TASTE",393201-0154,"Diet Dr Pepper",670.03
2359,"THAI TASTE",393201-0154,"Bulleit 10YR",800.03
2360,"THAI TASTE",393201-0154,"Corona Light",440.03
2361,"THAI TASTE",393201-0154,Omelet,590.03
2362,"THAI TASTE",393201-0154,"Blue Moon",390.03
2363,"THAI TASTE",393201-0154,Pancakes,560.03
2364,"THAI TASTE",393201-0154,"Strawberry Cheesecake",530.03
2365,"THAI TASTE",393201-0154,"Extra Yanjing",350.03
2366,"THAI TASTE",393201-0154,"Bud Light",330.03
2367,"THAI TASTE",393201-0154,"Coors Banquet",410.03
2368,"The Allsop Arms",705990-6557,"French fries",80.03
2369,"The Allsop Arms",705990-6557,"Miller High Life",210.03
2370,"The Allsop Arms",705990-6557,"Steel Reserve",420.03
2371,"The Allsop Arms",705990-6557,Wings,110.03
2372,"The Allsop Arms",705990-6557,"Cheese Buger",500.03
2373,"The Allsop Arms",705990-6557,Jameson,780.03
2374,"The Allsop Arms",705990-6557,Steak,570.03
2375,"The Allsop Arms",705990-6557,"Pabst Blue Ribbon",180.03
2376,"The Allsop Arms",705990-6557,Fanta,680.03
2377,"The Allsop Arms",705990-6557,"French Toast",550.03
2378,"The Allsop Arms",705990-6557,"Dos Equis",400.03
2379,"The Allsop Arms",705990-6557,Heineken,230.03
2380,"The Backbeat",845635-3971,"Yuengling Lager",380.03
2381,"The Backbeat",845635-3971,Monster,710.03
2382,"The Backbeat",845635-3971,Bakers,790.03
2383,"The Backbeat",845635-3971,Rose,730.03
2384,"The Backbeat",845635-3971,PEARLRIVER,370.03
2385,"The Backbeat",845635-3971,"Diet Pepsi",660.03
2386,"The Backbeat",845635-3971,"Corpse Reviver 212",770.03
2387,"The Backbeat",845635-3971,"Michelob Ultra",280.03
2388,"The Backbeat",845635-3971,"Artichoke dip",140.03
2389,"The Backbeat",845635-3971,"Modelo Especial",270.03
2390,"The Backbeat",845635-3971,"Mil’s Best Ice",450.03
2391,"The Backbeat",845635-3971,"Pastrami Hash",600.03
2392,"The Bar at The Dorchester",137269-3752,"Artichoke dip",139.61
2393,"The Bar at The Dorchester",137269-3752,"Corona Light",439.61
2394,"The Bar at The Dorchester",137269-3752,Nachos,99.61
2395,"The Bar at The Dorchester",137269-3752,"Mello Yello",689.61
2396,"The Bar at The Dorchester",137269-3752,Red,719.61
2397,"The Bar at The Dorchester",137269-3752,Sprite,649.61
2398,"The Bar at The Dorchester",137269-3752,"French Toast",549.61
2399,"The Bar at The Dorchester",137269-3752,Pancakes,559.61
2400,"The Bar at The Dorchester",137269-3752,"Cheese Buger",499.61
2401,"The Bar at The Dorchester",137269-3752,Rose,729.61
2402,"The Bar at The Dorchester",137269-3752,"Miller Lite",299.61
2403,"The Bar at The Dorchester",137269-3752,"Diet Pepsi",659.61
2404,"THE BARKING DOG",953633-2746,Snow,339.61
2405,"THE BARKING DOG",953633-2746,Omelet,589.61
2406,"THE BARKING DOG",953633-2746,"Mozzarella sticks",119.61
2407,"THE BARKING DOG",953633-2746,"Tater Tots",469.61
2408,"THE BARKING DOG",953633-2746,"Pastrami Hash",599.61
2409,"THE BARKING DOG",953633-2746,"Miller High Life",209.61
2410,"THE BARKING DOG",953633-2746,"Fried Pickles",479.61
2411,"THE BARKING DOG",953633-2746,Steak,569.61
2412,"THE BARKING DOG",953633-2746,"Purple Rain",809.61
2413,"THE BARKING DOG",953633-2746,"Dos Equis",399.61
2414,"THE BARKING DOG",953633-2746,Fanta,679.61
2415,"THE BARKING DOG",953633-2746,"Extra Yanjing",349.61
2416,"The B-Hive",159927-7181,Guinness,459.61
2417,"The B-Hive",159927-7181,"Strawberry Cheesecake",529.61
2418,"The B-Hive",159927-7181,"Fish & Chip",489.61
2419,"The B-Hive",159927-7181,"Yuengling Lager",379.61
2420,"The B-Hive",159927-7181,"Natural Light",259.61
2421,"The B-Hive",159927-7181,Quesadillas,129.61
2422,"The B-Hive",159927-7181,"Bud Light",329.61
2423,"The B-Hive",159927-7181,Heineken,229.61
2424,"The B-Hive",159927-7181,"French fries",79.61
2425,"The B-Hive",159927-7181,Pepsi-Cola,629.61
2426,"The B-Hive",159927-7181,PEARLRIVER,369.61
2427,"The B-Hive",159927-7181,"Keystone Light",219.61
2428,"The Blank Club",307264-2642,"Onion rings",89.61
2429,"The Blank Club",307264-2642,"Steel Reserve",419.61
2430,"The Blank Club",307264-2642,Wings,109.61
2431,"The Blank Club",307264-2642,"Bulleit 10YR",799.61
2432,"The Blank Club",307264-2642,"Corona Extra",289.61
2433,"The Blank Club",307264-2642,"Cheesecake eggrolls",519.61
2434,"The Blank Club",307264-2642,"Diet Dr Pepper",669.61
2435,"The Blank Club",307264-2642,"Bud Ice",189.61
2436,"The Blank Club",307264-2642,Icehouse,429.61
2437,"The Blank Club",307264-2642,"Lamb Chops",609.61
2438,"The Blank Club",307264-2642,"Modelo Especial",269.61
2439,"The Blank Club",307264-2642,"Farro Salad",149.61
2440,"The Bloomsbury Club Bar",032912-1156,"Blue Moon",389.61
2441,"The Bloomsbury Club Bar",032912-1156,Budweiser,309.61
2442,"The Bloomsbury Club Bar",032912-1156,"Iresh Breakfast",579.61
2443,"The Bloomsbury Club Bar",032912-1156,"Mil’s Best Ice",449.61
2444,"The Bloomsbury Club Bar",032912-1156,"Natural Ice",169.61
2445,"The Bloomsbury Club Bar",032912-1156,"Pabst Blue Ribbon",179.61
2446,"The Bloomsbury Club Bar",032912-1156,Tsingtao,359.61
2447,"The Bloomsbury Club Bar",032912-1156,"Coca Cola",619.61
2448,"The Bloomsbury Club Bar",032912-1156,"Chicken Pot Pie",539.61
2449,"The Bloomsbury Club Bar",032912-1156,"Coors Light",319.61
2450,"The Bloomsbury Club Bar",032912-1156,"7 Up",699.61
2451,"The Bloomsbury Club Bar",032912-1156,"Corpse Reviver 212",769.61
2452,"The Camel Pub",987575-5317,"Farro Salad",151.77
2453,"The Camel Pub",987575-5317,"Pabst Blue Ribbon",181.77
2454,"The Camel Pub",987575-5317,Icehouse,431.77
2455,"The Camel Pub",987575-5317,"Corona Light",441.77
2456,"The Camel Pub",987575-5317,"Mozzarella sticks",121.77
2457,"The Camel Pub",987575-5317,Nachos,101.77
2458,"The Camel Pub",987575-5317,Tsingtao,361.77
2459,"The Camel Pub",987575-5317,"Blue Moon",391.77
2460,"The Camel Pub",987575-5317,"Fried Pickles",481.77
2461,"The Camel Pub",987575-5317,"Extra Yanjing",351.77
2462,"The Camel Pub",987575-5317,Milestones,761.77
2463,"The Camel Pub",987575-5317,Busch,241.77
2464,"The Chandos Arms",072616-5319,"7 Up",701.77
2465,"The Chandos Arms",072616-5319,"Corpse Reviver 212",771.77
2466,"The Chandos Arms",072616-5319,"Miller High Life",211.77
2467,"The Chandos Arms",072616-5319,"Coors Banquet",411.77
2468,"The Chandos Arms",072616-5319,"Lamb Chops",611.77
2469,"The Chandos Arms",072616-5319,"Mello Yello",691.77
2470,"The Chandos Arms",072616-5319,"Steel Reserve",421.77
2471,"The Chandos Arms",072616-5319,Jameson,781.77
2472,"The Chandos Arms",072616-5319,Quesadillas,131.77
2473,"The Chandos Arms",072616-5319,"Iresh Breakfast",581.77
2474,"The Chandos Arms",072616-5319,"Mil’s Best Ice",451.77
2475,"The Chandos Arms",072616-5319,"Chicken Buger",511.77
2476,"The Coral Room",336670-1716,Omelet,591.77
2477,"The Coral Room",336670-1716,"Mountain Dew",641.77
2478,"The Coral Room",336670-1716,"Bud Ice",191.77
2479,"The Coral Room",336670-1716,"Coca Cola",621.77
2480,"The Coral Room",336670-1716,Heineken,231.77
2481,"The Coral Room",336670-1716,"Michelob Ultra",281.77
2482,"The Coral Room",336670-1716,"Bulleit 10YR",801.77
2483,"The Coral Room",336670-1716,Budweiser,311.77
2484,"The Coral Room",336670-1716,Fanta,681.77
2485,"The Coral Room",336670-1716,"Coors Light",321.77
2486,"The Coral Room",336670-1716,Snow,341.77
2487,"The Coral Room",336670-1716,Prosscco,751.77
2488,"The DrumLeyton",855299-2110,"Purple Rain",811.77
2489,"The DrumLeyton",855299-2110,"Keystone Light",221.77
2490,"The DrumLeyton",855299-2110,"Pastrami Hash",601.77
2491,"The DrumLeyton",855299-2110,"Bud Light",331.77
2492,"The DrumLeyton",855299-2110,Bakers,791.77
2493,"The DrumLeyton",855299-2110,"Natural Light",261.77
2494,"The DrumLeyton",855299-2110,"Chicken Pot Pie",541.77
2495,"The DrumLeyton",855299-2110,"Artichoke dip",141.77
2496,"The DrumLeyton",855299-2110,PEARLRIVER,371.77
2497,"The DrumLeyton",855299-2110,Sprite,651.77
2498,"The DrumLeyton",855299-2110,"Corona Extra",291.77
2499,"The DrumLeyton",855299-2110,"Onion rings",91.77
2500,"The DrumLeyton",855299-2110,Wings,111.77
2501,"The Duke Of Argyll",452548-3394,Pancakes,490.15
2502,"The Duke Of Argyll",452548-3394,Budweiser,240.15
2503,"The Duke Of Argyll",452548-3394,"Purple Rain",740.15
2504,"The Duke Of Argyll",452548-3394,Fanta,610.15
2505,"The Duke Of Argyll",452548-3394,"Keystone Light",150.15
2506,"The Duke Of Argyll",452548-3394,"Tater Tots",400.15
2507,"The Duke Of Argyll",452548-3394,"Miller High Life",140.15
2508,"The Duke Of Argyll",452548-3394,Quesadillas,60.15
2509,"The Duke Of Argyll",452548-3394,"Farro Salad",80.15
2510,"The Duke Of Argyll",452548-3394,"Fried Pickles",410.15
2511,"The Duke Of Argyll",452548-3394,"Strawberry Cheesecake",460.15
2512,"The Duke Of Argyll",452548-3394,"Blue Moon",320.15
2513,"THE GREENE TURTLE-Az",272426-2650,Guinness,390.15
2514,"THE GREENE TURTLE-Az",272426-2650,"Modelo Especial",200.15
2515,"THE GREENE TURTLE-Az",272426-2650,PEARLRIVER,300.15
2516,"THE GREENE TURTLE-Az",272426-2650,"Corpse Reviver 212",700.15
2517,"THE GREENE TURTLE-Az",272426-2650,Busch,170.15
2518,"THE GREENE TURTLE-Az",272426-2650,"Fish & Chip",420.15
2519,"THE GREENE TURTLE-Az",272426-2650,Sprite,580.15
2520,"THE GREENE TURTLE-Az",272426-2650,"7 Up",630.15
2521,"THE GREENE TURTLE-Az",272426-2650,Prosscco,680.15
2522,"THE GREENE TURTLE-Az",272426-2650,"Mello Yello",620.15
2523,"THE GREENE TURTLE-Az",272426-2650,Red,650.15
2524,"THE GREENE TURTLE-Az",272426-2650,White,670.15
2525,"THE GREENE TURTLE-Ab",806320-3064,Nachos,30.15
2526,"THE GREENE TURTLE-Ab",806320-3064,"Diet Dr Pepper",600.15
2527,"THE GREENE TURTLE-Ab",806320-3064,"Mozzarella sticks",50.15
2528,"THE GREENE TURTLE-Ab",806320-3064,Omelet,520.15
2529,"THE GREENE TURTLE-Ab",806320-3064,Icehouse,360.15
2530,"THE GREENE TURTLE-Ab",806320-3064,"Extra Yanjing",280.15
2531,"THE GREENE TURTLE-Ab",806320-3064,"French fries",10.15
2532,"THE GREENE TURTLE-Ab",806320-3064,"Iresh Breakfast",510.15
2533,"THE GREENE TURTLE-Ab",806320-3064,"Dos Equis",330.15
2534,"THE GREENE TURTLE-Ab",806320-3064,Monster,640.15
2535,"THE GREENE TURTLE-Ab",806320-3064,"Pabst Blue Ribbon",110.15
2536,"THE GREENE TURTLE-Ab",806320-3064,"Onion rings",20.15
2537,"The Italian Job",664654-3022,Bakers,720.15
2538,"The Italian Job",664654-3022,Rose,660.15
2539,"The Italian Job",664654-3022,"Corona Extra",220.15
2540,"The Italian Job",664654-3022,"Pastrami Hash",530.15
2541,"The Italian Job",664654-3022,"Artichoke dip",70.15
2542,"The Italian Job",664654-3022,"Miller Lite",230.15
2543,"The Italian Job",664654-3022,"Corona Light",370.15
2544,"The Italian Job",664654-3022,"Michelob Ultra",210.15
2545,"The Italian Job",664654-3022,"Mountain Dew",570.15
2546,"The Italian Job",664654-3022,"Natural Ice",100.15
2547,"The Italian Job",664654-3022,"Coors Light",250.15
2548,"The Lounge",557061-3801,"Busch Light",180.15
2549,"The Lounge",557061-3801,Pepsi-Cola,560.15
2550,"The Lounge",557061-3801,Wings,40.15
2551,"The Lounge",557061-3801,"Cheesecake eggrolls",450.15
2552,"The Lounge",557061-3801,Tsingtao,290.15
2553,"The Lounge",557061-3801,"Cheese Buger",430.15
2554,"The Lounge",557061-3801,"Mil’s Best Ice",380.15
2555,"The Lounge",557061-3801,"Natural Light",190.15
2556,"The Lounge",557061-3801,"French Toast",480.15
2557,"The Lounge",557061-3801,Steak,500.15
2558,"The Lounge",557061-3801,Heineken,160.15
2559,"The Lounge",557061-3801,"Steel Reserve",350.15
2560,"THE QUARRY HOUSE TAVERN",906351-1597,Jameson,780.29
2561,"THE QUARRY HOUSE TAVERN",906351-1597,"Blue Moon",390.29
2562,"THE QUARRY HOUSE TAVERN",906351-1597,"Bud Light",330.29
2563,"THE QUARRY HOUSE TAVERN",906351-1597,Guinness,460.29
2564,"THE QUARRY HOUSE TAVERN",906351-1597,"Corpse Reviver 212",770.29
2565,"THE QUARRY HOUSE TAVERN",906351-1597,"Corona Extra",290.29
2566,"THE QUARRY HOUSE TAVERN",906351-1597,Prosscco,750.29
2567,"THE QUARRY HOUSE TAVERN",906351-1597,"Michelob Ultra",280.29
2568,"THE QUARRY HOUSE TAVERN",906351-1597,Wings,110.29
2569,"THE QUARRY HOUSE TAVERN",906351-1597,"Mello Yello",690.29
2570,"THE QUARRY HOUSE TAVERN",906351-1597,Monster,710.29
2571,"The Rivoli Bar",726147-6027,Bakers,790.29
2572,"The Rivoli Bar",726147-6027,"Coca Cola",620.29
2573,"The Rivoli Bar",726147-6027,Pancakes,560.29
2574,"The Rivoli Bar",726147-6027,"Diet Dr Pepper",670.29
2575,"The Rivoli Bar",726147-6027,"Farro Salad",150.29
2576,"The Rivoli Bar",726147-6027,"Strawberry Cheesecake",530.29
2577,"The Rivoli Bar",726147-6027,"Corona Light",440.29
2578,"The Rivoli Bar",726147-6027,"Miller Lite",300.29
2579,"The Rivoli Bar",726147-6027,Sprite,650.29
2580,"The Rivoli Bar",726147-6027,"Tater Tots",470.29
2581,"The Rivoli Bar",726147-6027,"Fish & Chip",490.29
2582,"The Rivoli Bar",726147-6027,"Extra Yanjing",350.29
2583,"The Shark and Rose",385233-3057,"Lamb Chops",610.29
2584,"The Shark and Rose",385233-3057,"Yuengling Lager",380.29
2585,"The Shark and Rose",385233-3057,"Miller High Life",210.29
2586,"The Shark and Rose",385233-3057,Milestones,760.29
2587,"The Shark and Rose",385233-3057,Tsingtao,360.29
2588,"The Shark and Rose",385233-3057,"Purple Rain",810.29
2589,"The Shark and Rose",385233-3057,Pepsi-Cola,630.29
2590,"The Shark and Rose",385233-3057,"Pastrami Hash",600.29
2591,"The Shark and Rose",385233-3057,"Mil’s Best Ice",450.29
2592,"The Shark and Rose",385233-3057,PEARLRIVER,370.29
2593,"The Shark and Rose",385233-3057,"Artichoke dip",140.29
2594,"The Ship and Whale",986328-7539,"Coors Banquet",410.29
2595,"The Ship and Whale",986328-7539,White,740.29
2596,"The Ship and Whale",986328-7539,"Pabst Blue Ribbon",180.29
2597,"The Ship and Whale",986328-7539,"Busch Light",250.29
2598,"The Ship and Whale",986328-7539,"Mountain Dew",640.29
2599,"The Ship and Whale",986328-7539,"Diet Pepsi",660.29
2600,"The Ship and Whale",986328-7539,"Chicken Buger",510.29
2601,"The Ship and Whale",986328-7539,Nachos,100.29
2602,"The Ship and Whale",986328-7539,"Natural Ice",170.29
2603,"The Ship and Whale",986328-7539,Fanta,680.29
2604,"The Ship and Whale",986328-7539,"French fries",80.29
2605,"The Wigmore",785196-5934,Snow,340.29
2606,"The Wigmore",785196-5934,"Onion rings",90.29
2607,"The Wigmore",785196-5934,Budweiser,310.29
2608,"The Wigmore",785196-5934,"Cheesecake eggrolls",520.29
2609,"The Wigmore",785196-5934,Red,720.29
