TransactionID,License,BillID,ItemID
23138,178856-0090,6605,129
23139,178856-0090,6605,120
23140,178856-0090,6605,120
23141,178856-0090,6605,130
23142,178856-0090,6606,131
23143,178856-0090,6606,127
23144,178856-0090,6606,129
23145,178856-0090,6607,126
23146,178856-0090,6607,130
23147,178856-0090,6608,126
23148,178856-0090,6608,131
23149,178856-0090,6608,131
23150,178856-0090,6609,121
23151,178856-0090,6609,126
23152,178856-0090,6610,129
23153,178856-0090,6610,130
23154,178856-0090,6610,125
23155,178856-0090,6611,130
23156,178856-0090,6611,121
23157,178856-0090,6612,121
23158,178856-0090,6612,129
23159,178856-0090,6613,122
23160,178856-0090,6613,127
23161,178856-0090,6613,125
23162,178856-0090,6613,131
23163,178856-0090,6613,121
23164,178856-0090,6614,121
23165,178856-0090,6614,128
23166,178856-0090,6615,130
23167,178856-0090,6615,130
23168,178856-0090,6615,124
23169,178856-0090,6615,123
23170,178856-0090,6616,120
23171,178856-0090,6616,129
23172,178856-0090,6616,125
23173,178856-0090,6616,130
23174,178856-0090,6617,129
23175,178856-0090,6617,130
23176,178856-0090,6617,120
23177,178856-0090,6617,124
23178,178856-0090,6617,131
23179,178856-0090,6618,121
23180,178856-0090,6618,124
23181,178856-0090,6618,120
23182,178856-0090,6618,124
23183,178856-0090,6619,131
23184,178856-0090,6619,124
23185,178856-0090,6619,126
23186,178856-0090,6619,121
23187,178856-0090,6619,128
23188,178856-0090,6620,126
23189,178856-0090,6620,129
23190,178856-0090,6620,129
23191,178856-0090,6621,131
23192,178856-0090,6621,124
23193,178856-0090,6621,126
23194,178856-0090,6621,131
23195,178856-0090,6621,131
23196,178856-0090,6622,122
23197,178856-0090,6622,125
23198,178856-0090,6622,124
23199,178856-0090,6622,122
23200,178856-0090,6622,129
23201,178856-0090,6623,124
23202,178856-0090,6623,122
23203,178856-0090,6623,127
23204,178856-0090,6623,130
23205,178856-0090,6624,123
23206,178856-0090,6624,123
23207,178856-0090,6624,123
23208,178856-0090,6624,124
23209,178856-0090,6625,127
23210,178856-0090,6625,128
23211,178856-0090,6625,120
23212,178856-0090,6625,130
23213,178856-0090,6626,122
23214,178856-0090,6626,123
23215,178856-0090,6627,128
23216,178856-0090,6627,130
23217,178856-0090,6627,123
23218,178856-0090,6628,129
23219,178856-0090,6628,130
23220,178856-0090,6629,121
23221,178856-0090,6629,123
23222,178856-0090,6629,126
23223,178856-0090,6630,126
23224,178856-0090,6630,129
23225,178856-0090,6631,124
23226,178856-0090,6631,125
23227,178856-0090,6631,126
23228,178856-0090,6631,124
23229,178856-0090,6631,125
23230,178856-0090,6632,121
23231,178856-0090,6632,128
23232,178856-0090,6632,130
23233,178856-0090,6632,120
23234,178856-0090,6632,120
23235,178856-0090,6633,131
23236,178856-0090,6633,125
23237,178856-0090,6633,122
23238,178856-0090,6633,131
23239,178856-0090,6633,127
23240,178856-0090,6634,128
23241,178856-0090,6634,121
23242,178856-0090,6634,125
23243,178856-0090,6634,127
23244,178856-0090,6634,130
23245,178856-0090,6635,129
23246,178856-0090,6635,130
23247,178856-0090,6635,122
23248,178856-0090,6635,126
23249,178856-0090,6636,128
23250,178856-0090,6636,128
23251,178856-0090,6636,125
23252,178856-0090,6637,122
23253,178856-0090,6637,131
23254,178856-0090,6637,127
23255,178856-0090,6637,123
23256,178856-0090,6638,124
23257,178856-0090,6638,121
23258,178856-0090,6638,121
23259,178856-0090,6638,126
23260,178856-0090,6638,122
23261,178856-0090,6639,126
23262,178856-0090,6639,123
23263,178856-0090,6639,131
23264,178856-0090,6639,124
23265,178856-0090,6640,127
23266,178856-0090,6640,131
23267,178856-0090,6640,131
23268,178856-0090,6641,129
23269,178856-0090,6641,120
23270,178856-0090,6641,126
23271,178856-0090,6642,128
23272,178856-0090,6642,124
23273,178856-0090,6642,131
23274,178856-0090,6643,124
23275,178856-0090,6643,123
23276,178856-0090,6643,125
23277,178856-0090,6643,130
23278,178856-0090,6644,123
23279,178856-0090,6644,125
23280,178856-0090,6644,130
23281,178856-0090,6645,120
23282,178856-0090,6645,125
23283,178856-0090,6645,121
23284,178856-0090,6645,120
23285,178856-0090,6646,124
23286,178856-0090,6646,120
23287,178856-0090,6646,129
23288,178856-0090,6647,127
23289,178856-0090,6647,122
23290,178856-0090,6647,121
23291,178856-0090,6648,120
23292,178856-0090,6648,127
23293,178856-0090,6648,126
23294,178856-0090,6649,120
23295,178856-0090,6649,123
23296,178856-0090,6649,121
23297,178856-0090,6649,123
23298,178856-0090,6650,125
23299,178856-0090,6650,120
23300,178856-0090,6650,122
23301,178856-0090,6650,127
23302,178856-0090,6650,122
23303,178856-0090,6651,121
23304,178856-0090,6651,126
23305,178856-0090,6651,120
23306,178856-0090,6651,121
23307,178856-0090,6651,120
23308,178856-0090,6652,122
23309,178856-0090,6652,122
23310,178856-0090,6652,122
23311,178856-0090,6652,125
23312,178856-0090,6652,120
23313,178856-0090,6653,122
23314,178856-0090,6653,129
23315,178856-0090,6653,127
23316,178856-0090,6654,125
23317,178856-0090,6654,121
23318,178856-0090,6654,123
23319,178856-0090,6654,123
23320,178856-0090,6655,124
23321,178856-0090,6655,129
23322,178856-0090,6655,128
23323,178856-0090,6655,129
23324,178856-0090,6655,123
23325,178856-0090,6656,131
23326,178856-0090,6656,122
23327,178856-0090,6656,122
23328,178856-0090,6656,125
23329,178856-0090,6656,123
23330,178856-0090,6657,124
23331,178856-0090,6657,128
23332,178856-0090,6657,130
23333,178856-0090,6658,123
23334,178856-0090,6658,120
23335,178856-0090,6659,122
23336,178856-0090,6659,122
23337,178856-0090,6659,123
23338,178856-0090,6659,129
23339,178856-0090,6660,120
23340,178856-0090,6660,122
23341,178856-0090,6660,129
23342,178856-0090,6660,121
23343,178856-0090,6661,120
23344,178856-0090,6661,122
23345,178856-0090,6662,125
23346,178856-0090,6662,128
23347,178856-0090,6662,125
23348,178856-0090,6663,127
23349,178856-0090,6663,131
23350,178856-0090,6663,130
23351,178856-0090,6663,124
23352,178856-0090,6664,130
23353,178856-0090,6664,124
23354,178856-0090,6664,126
23355,178856-0090,6664,127
23356,178856-0090,6664,123
23357,178856-0090,6665,127
23358,178856-0090,6665,124
23359,178856-0090,6665,123
23360,178856-0090,6665,123
23361,178856-0090,6665,130
23362,178856-0090,6666,121
23363,178856-0090,6666,122
23364,178856-0090,6666,127
23365,178856-0090,6666,124
23366,178856-0090,6666,126
23367,178856-0090,6667,128
23368,178856-0090,6667,123
23369,178856-0090,6667,123
23370,178856-0090,6667,131
23371,178856-0090,6668,130
23372,178856-0090,6668,123
23373,178856-0090,6668,125
23374,178856-0090,6668,121
23375,178856-0090,6668,123
23376,178856-0090,6669,125
23377,178856-0090,6669,128
23378,178856-0090,6670,122
23379,178856-0090,6670,129
23380,178856-0090,6671,130
23381,178856-0090,6671,128
23382,178856-0090,6671,127
23383,178856-0090,6671,123
23384,178856-0090,6671,123
23385,178856-0090,6672,125
23386,178856-0090,6672,131
23387,178856-0090,6672,130
23388,178856-0090,6673,127
23389,178856-0090,6673,123
23390,178856-0090,6673,131
23391,178856-0090,6674,120
23392,178856-0090,6674,123
23393,178856-0090,6674,129
23394,178856-0090,6674,124
23395,178856-0090,6674,128
23396,178856-0090,6675,120
23397,178856-0090,6675,121
23398,178856-0090,6675,127
23399,178856-0090,6675,123
23400,178856-0090,6675,124
23401,178856-0090,6676,124
23402,178856-0090,6676,131
23403,178856-0090,6676,127
23404,178856-0090,6677,124
23405,178856-0090,6677,130
23406,178856-0090,6677,130
23407,178856-0090,6677,128
23408,178856-0090,6677,127
23409,178856-0090,6678,124
23410,178856-0090,6678,130
23411,514464-4324,6679,2298
23412,514464-4324,6679,2292
23413,514464-4324,6679,2291
23414,514464-4324,6679,2291
23415,514464-4324,6680,2296
23416,514464-4324,6680,2287
23417,514464-4324,6680,2286
23418,514464-4324,6680,2287
23419,514464-4324,6680,2293
23420,514464-4324,6681,2296
23421,514464-4324,6681,2289
23422,514464-4324,6681,2288
23423,514464-4324,6682,2291
23424,514464-4324,6682,2293
23425,514464-4324,6682,2296
23426,514464-4324,6683,2290
23427,514464-4324,6683,2296
23428,514464-4324,6683,2287
23429,514464-4324,6683,2294
23430,514464-4324,6684,2290
23431,514464-4324,6684,2298
23432,514464-4324,6685,2288
23433,514464-4324,6685,2287
23434,514464-4324,6685,2291
23435,514464-4324,6686,2298
23436,514464-4324,6686,2291
23437,514464-4324,6687,2287
23438,514464-4324,6687,2294
23439,514464-4324,6688,2294
23440,514464-4324,6688,2289
23441,514464-4324,6688,2296
23442,514464-4324,6688,2287
23443,514464-4324,6688,2290
23444,514464-4324,6689,2294
23445,514464-4324,6689,2291
23446,514464-4324,6689,2298
23447,514464-4324,6690,2290
23448,514464-4324,6690,2298
23449,514464-4324,6690,2295
23450,514464-4324,6690,2293
23451,514464-4324,6691,2298
23452,514464-4324,6691,2292
23453,514464-4324,6692,2289
23454,514464-4324,6692,2298
23455,514464-4324,6692,2292
23456,514464-4324,6693,2296
23457,514464-4324,6693,2290
23458,514464-4324,6693,2288
23459,514464-4324,6693,2289
23460,514464-4324,6693,2289
23461,514464-4324,6694,2297
23462,514464-4324,6694,2286
23463,514464-4324,6694,2291
23464,514464-4324,6694,2289
23465,514464-4324,6695,2297
23466,514464-4324,6695,2294
23467,514464-4324,6695,2297
23468,514464-4324,6696,2298
23469,514464-4324,6696,2289
23470,514464-4324,6696,2290
23471,514464-4324,6697,2298
23472,514464-4324,6697,2294
23473,514464-4324,6697,2297
23474,514464-4324,6697,2287
23475,514464-4324,6698,2294
23476,514464-4324,6698,2295
23477,514464-4324,6699,2294
23478,514464-4324,6699,2294
23479,514464-4324,6699,2297
23480,514464-4324,6699,2294
23481,514464-4324,6699,2288
23482,514464-4324,6700,2296
23483,514464-4324,6700,2297
23484,514464-4324,6700,2296
23485,514464-4324,6700,2293
23486,514464-4324,6701,2291
23487,514464-4324,6701,2293
23488,514464-4324,6701,2286
23489,514464-4324,6701,2295
23490,514464-4324,6701,2290
23491,514464-4324,6702,2293
23492,514464-4324,6702,2298
23493,514464-4324,6702,2288
23494,514464-4324,6702,2298
23495,514464-4324,6703,2289
23496,514464-4324,6703,2298
23497,514464-4324,6703,2287
23498,514464-4324,6703,2291
23499,514464-4324,6703,2292
23500,514464-4324,6704,2298
23501,514464-4324,6704,2287
23502,514464-4324,6704,2295
23503,514464-4324,6705,2286
23504,514464-4324,6705,2289
23505,514464-4324,6705,2288
23506,514464-4324,6705,2298
23507,514464-4324,6706,2290
23508,514464-4324,6706,2289
23509,514464-4324,6707,2297
23510,514464-4324,6707,2290
23511,514464-4324,6707,2294
23512,514464-4324,6708,2296
23513,514464-4324,6708,2295
23514,514464-4324,6708,2296
23515,514464-4324,6708,2286
23516,514464-4324,6709,2293
23517,514464-4324,6709,2293
23518,514464-4324,6710,2288
23519,514464-4324,6710,2296
23520,514464-4324,6710,2294
23521,514464-4324,6711,2288
23522,514464-4324,6711,2289
23523,514464-4324,6711,2292
23524,514464-4324,6712,2297
23525,514464-4324,6712,2297
23526,514464-4324,6713,2286
23527,514464-4324,6713,2289
23528,514464-4324,6713,2286
23529,514464-4324,6713,2294
23530,514464-4324,6714,2293
23531,514464-4324,6714,2295
23532,514464-4324,6714,2292
23533,514464-4324,6714,2297
23534,514464-4324,6714,2297
23535,514464-4324,6715,2290
23536,514464-4324,6715,2290
23537,514464-4324,6715,2286
23538,514464-4324,6715,2287
23539,514464-4324,6715,2297
23540,514464-4324,6716,2287
23541,514464-4324,6716,2286
23542,514464-4324,6717,2296
23543,514464-4324,6717,2291
23544,514464-4324,6717,2298
23545,514464-4324,6717,2287
23546,514464-4324,6717,2296
23547,514464-4324,6718,2288
23548,514464-4324,6718,2294
23549,514464-4324,6718,2289
23550,514464-4324,6719,2290
23551,514464-4324,6719,2293
23552,514464-4324,6719,2296
23553,514464-4324,6719,2293
23554,514464-4324,6719,2292
23555,514464-4324,6720,2296
23556,514464-4324,6720,2297
23557,514464-4324,6720,2286
23558,514464-4324,6720,2297
23559,514464-4324,6720,2290
23560,514464-4324,6721,2291
23561,514464-4324,6721,2298
23562,514464-4324,6721,2296
23563,514464-4324,6722,2293
23564,514464-4324,6722,2291
23565,514464-4324,6722,2287
23566,514464-4324,6722,2290
23567,514464-4324,6722,2294
23568,514464-4324,6723,2286
23569,514464-4324,6723,2292
23570,514464-4324,6723,2297
23571,514464-4324,6723,2291
23572,514464-4324,6724,2296
23573,514464-4324,6724,2288
23574,514464-4324,6725,2296
23575,514464-4324,6725,2286
23576,514464-4324,6725,2288
23577,514464-4324,6725,2294
23578,514464-4324,6725,2291
23579,514464-4324,6726,2294
23580,514464-4324,6726,2286
23581,514464-4324,6727,2290
23582,514464-4324,6727,2295
23583,514464-4324,6728,2297
23584,514464-4324,6728,2287
23585,514464-4324,6728,2289
23586,514464-4324,6729,2286
23587,514464-4324,6729,2294
23588,514464-4324,6729,2290
23589,514464-4324,6729,2298
23590,514464-4324,6730,2290
23591,514464-4324,6730,2296
23592,514464-4324,6731,2291
23593,514464-4324,6731,2287
23594,514464-4324,6731,2289
23595,514464-4324,6731,2291
23596,514464-4324,6732,2294
23597,514464-4324,6732,2295
23598,514464-4324,6733,2286
23599,514464-4324,6733,2290
23600,514464-4324,6733,2295
23601,514464-4324,6734,2288
23602,514464-4324,6734,2290
23603,514464-4324,6734,2287
23604,514464-4324,6734,2298
23605,514464-4324,6734,2293
23606,514464-4324,6735,2298
23607,514464-4324,6735,2293
23608,514464-4324,6736,2294
23609,514464-4324,6736,2287
23610,514464-4324,6736,2291
23611,514464-4324,6737,2291
23612,514464-4324,6737,2297
23613,514464-4324,6738,2287
23614,514464-4324,6738,2293
23615,514464-4324,6739,2291
23616,514464-4324,6739,2296
23617,514464-4324,6739,2294
23618,514464-4324,6739,2297
23619,514464-4324,6739,2287
23620,514464-4324,6740,2293
23621,514464-4324,6740,2298
23622,514464-4324,6740,2290
23623,514464-4324,6740,2290
23624,514464-4324,6741,2296
23625,514464-4324,6741,2293
23626,514464-4324,6742,2289
23627,514464-4324,6742,2292
23628,514464-4324,6742,2297
23629,514464-4324,6742,2286
23630,514464-4324,6743,2288
23631,514464-4324,6743,2294
23632,514464-4324,6743,2293
23633,514464-4324,6743,2295
23634,514464-4324,6743,2286
23635,514464-4324,6744,2288
23636,514464-4324,6744,2297
23637,514464-4324,6744,2287
23638,514464-4324,6745,2289
23639,514464-4324,6745,2292
23640,514464-4324,6745,2287
23641,514464-4324,6745,2289
23642,514464-4324,6746,2292
23643,514464-4324,6746,2297
23644,514464-4324,6746,2286
23645,514464-4324,6746,2287
23646,514464-4324,6747,2293
23647,514464-4324,6747,2292
23648,514464-4324,6747,2295
23649,514464-4324,6748,2294
23650,514464-4324,6748,2287
23651,514464-4324,6748,2286
23652,514464-4324,6749,2294
23653,514464-4324,6749,2295
23654,514464-4324,6749,2287
23655,514464-4324,6749,2298
23656,514464-4324,6750,2290
23657,514464-4324,6750,2287
23658,514464-4324,6750,2293
23659,514464-4324,6750,2296
23660,514464-4324,6750,2289
23661,514464-4324,6751,2293
23662,514464-4324,6751,2297
23663,514464-4324,6751,2286
23664,514464-4324,6752,2296
23665,514464-4324,6752,2286
23666,514464-4324,6752,2294
23667,514464-4324,6752,2293
23668,514464-4324,6752,2297
23669,514464-4324,6753,2298
23670,514464-4324,6753,2286
23671,514464-4324,6753,2289
23672,514464-4324,6753,2296
23673,514464-4324,6753,2292
23674,514464-4324,6754,2295
23675,514464-4324,6754,2298
23676,514464-4324,6754,2291
23677,514464-4324,6754,2293
23678,514464-4324,6754,2286
23679,514464-4324,6755,2298
23680,514464-4324,6755,2294
23681,514464-4324,6755,2286
23682,514464-4324,6755,2287
23683,514464-4324,6755,2286
23684,514464-4324,6756,2292
23685,514464-4324,6756,2291
23686,514464-4324,6756,2287
23687,514464-4324,6756,2295
23688,514464-4324,6757,2293
23689,514464-4324,6757,2294
23690,514464-4324,6758,2293
23691,514464-4324,6758,2289
23692,514464-4324,6758,2293
23693,514464-4324,6758,2295
23694,514464-4324,6759,2297
23695,514464-4324,6759,2288
23696,514464-4324,6759,2289
23697,514464-4324,6759,2286
23698,514464-4324,6759,2292
23699,659375-5835,6760,17
23700,659375-5835,6760,20
23701,659375-5835,6760,18
23702,659375-5835,6760,16
23703,659375-5835,6760,15
23704,659375-5835,6761,21
23705,659375-5835,6761,16
23706,659375-5835,6762,17
23707,659375-5835,6762,13
23708,659375-5835,6763,14
23709,659375-5835,6763,16
23710,659375-5835,6763,14
23711,659375-5835,6763,22
23712,659375-5835,6763,21
23713,659375-5835,6764,21
23714,659375-5835,6764,20
23715,659375-5835,6764,18
23716,659375-5835,6764,21
23717,659375-5835,6765,20
23718,659375-5835,6765,13
23719,659375-5835,6766,21
23720,659375-5835,6766,22
23721,659375-5835,6766,14
23722,659375-5835,6766,15
23723,659375-5835,6767,19
23724,659375-5835,6767,13
23725,659375-5835,6767,16
23726,659375-5835,6767,18
23727,659375-5835,6767,17
23728,659375-5835,6768,14
23729,659375-5835,6768,16
23730,659375-5835,6769,15
23731,659375-5835,6769,15
23732,659375-5835,6770,22
23733,659375-5835,6770,15
23734,659375-5835,6770,13
23735,659375-5835,6770,21
23736,659375-5835,6770,22
23737,659375-5835,6771,17
23738,659375-5835,6771,15
